# Demand.ninja degree days (daily data 1980-2022)  -  demand_ninja_CN_CDD - Version 1.0
# License: https://creativecommons.org/licenses/by-nc/4.0/  -  Reference: https://doi.org/10.1038/s41560-023-01341-5
# Units: date in local timezone; other columns are the population-weighted cooling degree days; column names signify country ISO2 code or GADM level1 code.  Calculated with global average model parameters

"date","CN","CN.AH","CN.BJ","CN.CQ","CN.FJ","CN.GD","CN.GS","CN.GX","CN.GZ","CN.HA","CN.HB","CN.HE","CN.HL","CN.HN","CN.HU","CN.JL","CN.JS","CN.JX","CN.LN","CN.NM","CN.NX","CN.QH","CN.SA","CN.SC","CN.SD","CN.SH","CN.SX","CN.TJ","CN.XJ","CN.XZ","CN.YN","CN.ZJ"
1980-01-01,0.055,0,0,0,0.001,0.305,0,0.48,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-02,0.066,0,0,0,0.007,0.394,0,0.579,0,1.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
1980-01-03,0.067,0,0,0,0.004,0.444,0,0.5,0,1.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
1980-01-04,0.015,0,0,0,0,0.063,0,0.01,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-05,0.002,0,0,0,0,0.001,0,0,0,0.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-06,0.004,0,0,0,0,0.004,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-07,0.001,0,0,0,0,0,0,0,0,0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-08,0.002,0,0,0,0,0.002,0,0,0,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-09,0.002,0,0,0,0,0.003,0,0,0,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-10,0.005,0,0,0,0,0.017,0,0.003,0,0.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-11,0.012,0,0,0,0,0.054,0,0.034,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-12,0.019,0,0,0,0,0.1,0,0.017,0,1.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-13,0.006,0,0,0,0,0.006,0,0,0,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-14,0.002,0,0,0,0,0,0,0,0,0.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-15,0.001,0,0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-16,0.004,0,0,0,0,0.01,0,0.002,0,0.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-17,0.006,0,0,0,0,0.013,0,0.003,0,0.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-18,0.006,0,0,0,0,0.007,0,0.003,0,0.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-19,0.008,0,0,0,0,0.019,0,0.006,0,0.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-20,0.007,0,0,0,0,0.011,0,0.001,0,0.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-21,0.004,0,0,0,0,0.003,0,0,0,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-22,0.003,0,0,0,0,0.002,0,0,0,0.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-23,0.007,0,0,0,0,0.017,0,0.004,0,0.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-24,0.011,0,0,0,0,0.046,0,0.026,0,0.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-25,0.021,0,0,0,0,0.129,0,0.065,0,1.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
1980-01-26,0.049,0,0,0,0,0.389,0,0.154,0,1.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-27,0.07,0,0,0,0.001,0.536,0,0.263,0,1.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-28,0.159,0,0,0,0.007,1.193,0,0.902,0,3.417,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-29,0.048,0,0,0,0.034,0.281,0,0.045,0,2.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-30,0.004,0,0,0,0,0.001,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-31,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-02-01,0,0,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-02-02,0.001,0,0,0,0,0,0,0,0,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-02-03,0.003,0,0,0,0,0.001,0,0,0,0.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
1980-02-04,0.007,0,0,0,0,0.002,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
1980-02-05,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
1980-02-06,0.001,0,0,0,0,0,0,0,0,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
1980-02-07,0.001,0,0,0,0,0,0,0,0,0.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0
1980-02-08,0,0,0,0,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
1980-02-09,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-02-10,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
1980-02-11,0.001,0,0,0,0,0,0,0,0,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0
1980-02-12,0.001,0,0,0,0,0,0,0,0,0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-02-13,0.002,0,0,0,0,0.001,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-02-14,0.003,0,0,0,0,0.003,0,0,0,0.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
1980-02-15,0.002,0,0,0,0,0.001,0,0,0,0.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
1980-02-16,0.004,0,0,0,0,0.006,0,0.003,0,0.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
1980-02-17,0.01,0,0,0,0,0.022,0,0.023,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0
1980-02-18,0.032,0,0,0,0,0.15,0,0.165,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0
1980-02-19,0.08,0,0,0,0.002,0.545,0,0.493,0,2.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
1980-02-20,0.098,0,0,0,0,0.701,0,0.588,0,2.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0
1980-02-21,0.048,0,0,0,0,0.309,0,0.152,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
1980-02-22,0.025,0,0,0,0,0.1,0,0.074,0,1.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0
1980-02-23,0.033,0,0,0,0,0.145,0,0.115,0,2.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0
1980-02-24,0.055,0,0,0,0,0.308,0,0.216,0,2.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0
1980-02-25,0.097,0,0,0,0,0.466,0,0.893,0,3.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0
1980-02-26,0.13,0,0,0,0.027,0.8,0,1.07,0,3.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0
1980-02-27,0.036,0,0,0,0,0.186,0,0.173,0,1.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0
1980-02-28,0.028,0,0,0,0,0.108,0,0.101,0,2.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0
1980-02-29,0.115,0,0,0,0,0.574,0,1.131,0.004,3.526,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0
1980-03-01,0.256,0,0,0,0.036,1.718,0,2.049,0.002,4.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0
1980-03-02,0.292,0,0,0,0,1.963,0,2.411,0.006,5.163,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0
1980-03-03,0.279,0,0,0,0.02,1.794,0,2.53,0.009,4.778,0,0,0,0.011,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0
1980-03-04,0.322,0,0,0,0.051,2.403,0,2.156,0.001,5.273,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0
1980-03-05,0.167,0,0,0,0.004,1.1,0,0.944,0,5.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0
1980-03-06,0.262,0,0,0,0.001,1.807,0,1.881,0,5.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0
1980-03-07,0.345,0,0,0,0.097,2.487,0,2.439,0.004,5.795,0,0,0,0.004,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0
1980-03-08,0.435,0,0,0,0.255,3.228,0,2.898,0.002,6.001,0,0,0,0.01,0,0,0,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
1980-03-09,0.235,0,0,0,0.146,1.759,0,1.071,0,5.511,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0
1980-03-10,0.211,0,0,0.001,0.004,1.212,0,1.826,0.003,5.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0
1980-03-11,0.266,0,0,0,0.006,1.419,0,2.885,0.032,5.219,0,0,0,0.001,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0
1980-03-12,0.218,0,0,0,0,1.08,0,2.396,0.055,4.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0
1980-03-13,0.193,0,0,0,0.001,0.922,0,2.086,0.066,4.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0
1980-03-14,0.125,0,0,0,0.003,0.718,0,0.67,0,4.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0
1980-03-15,0.054,0,0,0,0,0.203,0,0.137,0,3.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0
1980-03-16,0.104,0,0,0,0,0.614,0,0.546,0,3.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0
1980-03-17,0.244,0,0,0,0.109,1.658,0,1.645,0.014,4.487,0,0,0,0.028,0,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0
1980-03-18,0.347,0,0,0,0.192,2.598,0,2.203,0.003,4.768,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0
1980-03-19,0.272,0,0,0.004,0.059,1.977,0,1.687,0.003,4.889,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0.004,0,0,0,0,0,0,0.159,0
1980-03-20,0.342,0,0,0.002,0.214,2.241,0,2.577,0.065,4.938,0,0,0,0.099,0,0,0,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0.193,0
1980-03-21,0.39,0,0,0.001,0.313,2.468,0,3.095,0.159,5.059,0,0,0,0.109,0,0,0,0.249,0,0,0,0,0,0.002,0,0,0,0,0,0,0.245,0.003
1980-03-22,0.298,0,0,0,0.18,2.037,0,2.053,0.021,4.67,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.002,0,0,0,0,0,0,0.356,0
1980-03-23,0.212,0,0,0,0.004,1.182,0,1.869,0.009,4.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0.385,0
1980-03-24,0.12,0,0,0,0,0.675,0,0.535,0,4.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0.408,0
1980-03-25,0.111,0,0,0,0,0.625,0,0.433,0,4.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0.401,0
1980-03-26,0.084,0,0,0,0.001,0.477,0,0.099,0,3.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.391,0
1980-03-27,0.059,0,0,0,0,0.237,0,0.073,0,3.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0.407,0
1980-03-28,0.159,0,0,0,0.012,0.928,0,0.783,0.009,4.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0.585,0
1980-03-29,0.38,0,0,0.001,0.462,2.575,0,2.22,0.08,5.491,0,0,0,0.035,0,0,0,0.042,0,0,0,0,0,0.008,0,0,0,0,0,0,0.68,0
1980-03-30,0.584,0,0,0.013,0.473,3.476,0,4.003,0.327,6.531,0,0,0,0.763,0,0,0,0.53,0,0,0,0,0,0.014,0,0,0,0,0,0,0.684,0.001
1980-03-31,0.428,0,0,0,0.932,3.146,0,1.724,0.002,6.956,0,0,0,0.001,0,0,0,0.028,0,0,0,0,0,0.003,0,0,0,0,0,0,0.556,0
1980-04-01,0.066,0,0,0,0.018,0.371,0,0.097,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0
1980-04-02,0.043,0,0,0,0.002,0.161,0,0.041,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0.217,0
1980-04-03,0.173,0,0,0.046,0.014,0.998,0,1.036,0.055,4.082,0.01,0.002,0,0.067,0.006,0,0,0.003,0,0,0,0,0.013,0.015,0.004,0,0.001,0,0,0,0.417,0
1980-04-04,0.49,0.086,0,0.229,0.321,2.401,0,2.297,0.727,5.219,0.097,0.077,0,1.129,0.369,0,0.108,0.415,0,0,0,0,0.019,0.091,0.081,0.017,0.001,0.006,0,0,0.569,0.046
1980-04-05,0.756,0.131,0,0.173,1.353,4.053,0,3.517,0.598,5.909,0,0,0,1.307,0.151,0,0.304,1.105,0,0,0,0,0,0.13,0,0.341,0,0,0,0,0.51,0.571
1980-04-06,0.59,0,0,0.303,1.596,4.265,0,2.592,0.112,6.26,0,0,0,0.026,0,0,0,0.043,0,0,0,0,0,0.287,0,0,0,0,0.001,0,0.407,0.002
1980-04-07,0.522,0,0,1.038,0.501,3.425,0,2.419,0.154,6.158,0,0,0,0.02,0.002,0,0,0.042,0,0,0,0,0.051,0.728,0,0,0,0,0.006,0,0.48,0
1980-04-08,0.53,0.005,0,0.921,0.45,2.641,0,2.713,0.549,6.302,0,0.003,0,0.631,0.175,0,0,0.351,0,0,0,0,0.019,0.723,0,0,0,0,0.024,0,0.881,0.005
1980-04-09,0.543,0,0,0.18,0.504,3.501,0,3.007,0.158,6.16,0,0,0,0.19,0.013,0,0,0.276,0,0,0,0,0.001,0.282,0,0,0,0,0.048,0,1.027,0
1980-04-10,0.402,0,0,0.196,0.023,2.43,0,2.694,0.072,5.902,0,0,0,0.028,0,0,0,0.045,0,0,0,0,0,0.275,0,0,0,0,0.047,0,0.947,0
1980-04-11,0.483,0.005,0,0.14,0.21,2.735,0,3.558,0.31,6.498,0,0,0,0.187,0.003,0,0.001,0.154,0,0,0,0,0,0.257,0,0,0,0,0,0,0.992,0.004
1980-04-12,0.673,0.047,0,0.067,0.623,3.657,0,5.25,0.818,7.231,0,0,0,0.235,0.05,0,0.025,0.492,0,0,0,0,0,0.121,0,0.018,0,0,0,0,1.158,0.161
1980-04-13,0.322,0,0,0,0.766,1.912,0,1.664,0.012,6.451,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0.915,0
1980-04-14,0.061,0,0,0,0.026,0.245,0,0.239,0,1.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.499,0
1980-04-15,0.058,0,0,0,0.003,0.217,0,0.146,0,2.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0.015,0,0.49,0
1980-04-16,0.092,0,0,0.04,0.013,0.469,0,0.41,0.002,2.488,0,0,0,0.054,0.02,0,0,0.001,0,0,0,0,0,0.058,0,0,0,0,0.069,0,0.305,0
1980-04-17,0.244,0.036,0,0.552,0.17,0.927,0,0.898,0.035,3.068,0.007,0.156,0,0.338,0.448,0,0,0.133,0,0,0,0,0.216,0.501,0.002,0,0.01,0,0.204,0,0.214,0
1980-04-18,0.698,0.765,0,1.843,0.423,1.544,0.002,1.763,0.152,4.744,0.22,1.493,0,0.455,0.996,0,0.52,0.319,0,0,0,0,0.534,1.807,0.47,0.136,0.08,0,0.365,0,0.248,0.122
1980-04-19,0.817,0.48,0,2.134,1.08,2.924,0,3.403,0.471,6.74,0.007,0.432,0,0.628,0.934,0,0.225,0.636,0,0,0,0,0.131,2.241,0.02,0.099,0.003,0,0.33,0,0.702,0.136
1980-04-20,0.939,0.157,0,1.716,1.452,4.285,0,5.027,0.562,7.899,0,0.091,0,0.417,0.425,0,0.043,0.578,0,0,0,0,0.024,2.435,0,0.006,0,0,0.224,0,1.195,0.028
1980-04-21,0.871,0.039,0,0.713,0.446,4.815,0,5.445,0.84,7.962,0,0,0,0.437,0.262,0,0.001,0.535,0,0,0,0,0,1.016,0,0,0,0,0.136,0,1.607,0.001
1980-04-22,0.879,0.013,0,0.35,0.223,5.059,0,6.136,0.657,8.517,0,0,0,0.326,0.15,0,0,0.606,0,0,0,0,0.006,0.633,0,0,0,0,0.023,0,1.849,0.001
1980-04-23,0.773,0.001,0,0.148,0.078,4.704,0,5.55,0.486,8.617,0,0,0,0.139,0.009,0,0,0.44,0,0,0,0,0,0.295,0,0,0,0,0.009,0,1.717,0
1980-04-24,0.721,0,0,0,0.088,4.578,0,5.471,0.226,8.796,0,0,0,0.014,0,0,0,0.093,0,0,0,0,0,0.044,0,0,0,0,0.007,0,1.756,0
1980-04-25,0.314,0,0,0,0.024,2.05,0,1.231,0.022,6.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0.075,0,1.281,0
1980-04-26,0.216,0,0,0,0.042,1.234,0,0.5,0.01,5.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0.116,0,1.271,0
1980-04-27,0.328,0,0,0.003,0.426,1.94,0,1.147,0.067,6.644,0,0.001,0,0,0,0,0,0.008,0,0,0,0,0.001,0.052,0,0,0,0,0.217,0,1.531,0
1980-04-28,0.639,0.009,0,0.085,0.786,3.893,0,3.851,0.249,7.488,0.015,0.041,0,0.1,0.011,0,0.014,0.206,0,0,0,0,0.064,0.125,0.035,0,0.007,0,0.375,0,1.508,0
1980-04-29,0.916,0.063,0.001,0.343,1.66,4.895,0.001,5.645,0.751,8.209,0.057,0.415,0,0.142,0.08,0,0.058,0.337,0,0,0,0,0.248,0.439,0.15,0,0.03,0.002,0.678,0,1.631,0.001
1980-04-30,1.18,0.377,0.001,1.465,1.242,5.495,0.02,5.826,0.684,7.965,0.272,1.111,0,0.215,0.493,0,0.178,0.324,0,0,0.016,0,0.709,1.388,0.418,0,0.065,0,0.812,0,1.996,0.019
1980-05-01,1.166,0.526,0.043,1.208,0.362,4.588,0.048,5.772,1.446,8.225,0.439,1.311,0,0.906,0.342,0,0.132,0.549,0,0.027,0.377,0,1.099,1.448,0.255,0,0.136,0.096,0.841,0,2.208,0.007
1980-05-02,1.615,0.935,1.316,1.279,0.589,4.205,0.148,6.217,1.633,8.219,2.085,2.45,0,1.782,1.115,0,0.336,1.097,0.002,0.011,0.198,0.001,2.169,2.054,0.935,0.005,0.557,1.461,0.844,0,2.388,0.014
1980-05-03,1.942,2.361,0.323,2.606,1.649,4.515,0.004,5.474,1.656,8.114,1.057,2.648,0,3.486,2.356,0,1.685,2.942,0,0,0,0,0.68,2.208,1.165,0.521,0.199,0.537,0.6,0,2.505,0.714
1980-05-04,1.46,1.682,0.05,1.972,2.158,4.324,0,4.528,0.856,7.595,0.443,1.259,0,2.294,2.023,0,1.121,2.781,0,0,0,0,0.27,0.951,0.388,0.532,0.082,0.166,0.481,0,1.558,1.457
1980-05-05,1.228,1.267,0.01,1.433,2.579,4.637,0.003,3.792,0.419,6.789,0.203,1.276,0,1.487,1.761,0,0.85,2.087,0,0,0,0,0.228,0.488,0.182,0.462,0.051,0.037,0.859,0,0.959,0.481
1980-05-06,0.827,0.451,0.001,0.855,0.774,4.116,0.001,3.756,0.594,6.501,0.034,0.173,0,1.173,0.789,0,0.207,0.988,0,0,0,0,0.003,0.363,0.002,0.088,0,0.015,0.975,0,1.036,0.076
1980-05-07,0.661,0.004,0.032,0.165,0.538,4.026,0.001,3.927,0.073,6.56,0.138,0.033,0,0.264,0.058,0,0,0.56,0,0,0,0,0,0.138,0.034,0,0,0.08,1.214,0,0.965,0
1980-05-08,0.499,0.01,0.175,0.341,0.958,2.937,0.004,1.127,0.043,6.364,0.192,0.15,0,0.091,0.129,0,0.003,0.11,0,0,0,0,0.045,0.488,0.031,0,0.007,0.155,1.775,0,0.662,0.006
1980-05-09,0.606,0.171,1.296,0.736,0.373,1.961,0.005,1.767,0.061,5.412,1.069,0.391,0,0.289,0.407,0,0.129,0.189,0.008,0.001,0,0,0.105,0.921,0.392,0.009,0.011,1.055,1.913,0,0.62,0.009
1980-05-10,0.811,0.798,2.638,0.302,0.286,2.357,0.018,2.67,0.148,6.281,1.35,0.865,0,0.416,0.74,0.002,0.418,0.175,0.247,0.085,0,0,0.003,0.202,0.82,0.018,0.003,2.104,1.549,0,0.783,0.007
1980-05-11,0.886,0.454,1.117,0.396,0.761,3.423,0.036,3.665,0.42,6.972,0.802,0.247,0,1.339,0.643,0.081,0.402,0.633,0.208,0.146,0.008,0,0.027,0.38,0.317,0.057,0.001,1.066,1.891,0,0.979,0.09
1980-05-12,1.749,1.247,1.115,1.756,2.571,5.081,0.137,4.914,1.625,7.659,1.358,1.689,0,3.127,2.07,0.003,1.044,2.704,0.003,0.129,0.039,0,0.502,1.424,0.388,1.035,0.129,0.57,1.387,0,1.509,1.416
1980-05-13,3.067,4.028,1.694,4.065,4.448,6.231,0.134,6.426,3.161,8.251,2.366,3.996,0,5.421,4.144,0,2.939,5.107,0.013,0.119,0.484,0.002,0.751,3.011,1.664,1.867,0.476,1.487,1.103,0,1.949,3.091
1980-05-14,2.763,3.28,0.719,4.422,4.879,6.507,0.071,7.109,2.752,8.735,0.893,2.409,0,4.812,3.629,0,1.972,5.216,0,0.002,0.042,0,0.935,3.853,0.319,2.203,0.307,0.648,0.948,0,2.261,3.613
1980-05-15,1.873,1.029,0.019,4.067,4.333,6.72,0.014,6.019,1.617,8.595,0.146,1.028,0,2.517,2.055,0,0.509,2.129,0,0,0,0,0.225,3.839,0.05,0.279,0.038,0.03,0.709,0,2.505,0.754
1980-05-16,0.955,0.141,0.009,1.041,1.093,4.859,0.001,4.284,0.516,8.026,0.049,0.193,0,1.126,0.635,0,0.052,0.845,0,0,0,0,0.005,0.769,0.001,0.013,0,0,0.803,0,2.181,0.064
1980-05-17,0.63,0.125,0.608,0.282,0.382,2.818,0.005,2.861,0.055,7.026,0.502,0.227,0,0.556,0.312,0,0.078,0.377,0.001,0.002,0,0,0.023,0.235,0.08,0,0.008,0.415,0.931,0,1.856,0.004
1980-05-18,0.646,0.172,0.927,0.184,0.296,2.803,0.026,3.268,0.018,6.24,0.387,0.115,0.02,0.788,0.456,0.032,0.04,0.663,0.016,0.094,0.031,0,0.072,0.211,0.034,0.001,0.016,0.309,1.175,0,1.63,0.003
1980-05-19,0.948,0.098,0.937,0.706,1.26,4.287,0.104,3.425,0.062,6.712,0.766,0.573,0.101,0.589,0.561,0.161,0.034,1.017,0.057,0.424,0.476,0.001,0.608,0.803,0.125,0.032,0.265,0.642,1.471,0,1.083,0.057
1980-05-20,1.392,0.331,2.486,1.705,2.311,5.227,0.26,3.879,0.281,6.96,1.859,1.268,0.237,0.897,1.18,0.111,0.149,0.933,0.108,0.413,0.763,0.006,1.351,1.547,0.36,0.041,0.749,1.669,1.314,0,0.864,0.075
1980-05-21,1.802,0.809,3.576,2.254,2.138,5.168,0.227,4.592,0.676,7.224,3.067,2.09,0.094,1.405,1.778,0.231,0.501,1.181,0.436,0.671,0.621,0.005,1.331,1.991,1.12,0.163,0.844,3.279,1.662,0,1.14,0.22
1980-05-22,2.283,1.383,4.847,2.566,2.122,5.215,0.195,5.873,1.783,7.509,3.869,2.449,0.398,2.574,1.973,0.928,0.801,2.674,1.231,1.202,0.709,0.002,1.595,2.389,1.319,0.239,1.138,4.835,1.787,0,1.612,0.346
1980-05-23,3.343,3.979,4.703,4.515,3.208,5.861,0.083,7.103,3.236,8.362,3.87,4.242,0.134,5.605,4.015,0.565,2.826,5.108,1.311,1.218,1.383,0,1.652,3.254,2.386,0.641,1.54,4.311,1.26,0,2.059,1.924
1980-05-24,3.922,5.987,3.775,4.736,3.696,7.113,0.016,7.338,3.671,8.857,4.062,4.2,0.01,7.137,6.344,0.168,4.487,6.659,0.427,0.235,0.095,0,1.239,3.908,1.552,2.971,1.685,3.181,1.189,0,2.055,4.216
1980-05-25,3.016,4.145,0.208,2.546,5.259,7.436,0.01,7.316,1.281,8.9,0.627,2.653,0.001,4.661,3.127,0.006,4.53,6.121,0,0.002,0,0,0.435,2.189,0.626,4.296,0.335,0.151,2.152,0,1.633,5.528
