# Demand.ninja degree days (daily data 1980-2022)  -  demand_ninja_CN_HDD - Version 1.0
# License: https://creativecommons.org/licenses/by-nc/4.0/  -  Reference: https://doi.org/10.1038/s41560-023-01341-5
# Units: date in local timezone; other columns are the population-weighted heating degree days; column names signify country ISO2 code or GADM level1 code.  Calculated with global average model parameters

"date","CN","CN.AH","CN.BJ","CN.CQ","CN.FJ","CN.GD","CN.GS","CN.GX","CN.GZ","CN.HA","CN.HB","CN.HE","CN.HL","CN.HN","CN.HU","CN.JL","CN.JS","CN.JX","CN.LN","CN.NM","CN.NX","CN.QH","CN.SA","CN.SC","CN.SD","CN.SH","CN.SX","CN.TJ","CN.XJ","CN.XZ","CN.YN","CN.ZJ"
1980-01-01,12.054,13.47,19.988,9.851,0.621,0.047,18.9,0.235,6.509,0,18.687,16.426,31.195,11.102,13.935,23.942,10.361,5.59,20.04,25.02,19.551,23.52,17.177,10.371,15.345,3.632,21.291,17.455,21.131,24.654,5.553,3.092
1980-01-02,11.81,13.312,18.675,9.733,0.491,0.041,19.736,0.293,6.58,0,17.672,14.966,29.768,11.609,13.66,22.687,10.385,6.24,18.721,25.657,20.097,24.236,16.664,10.087,14.767,4.761,20.4,16.849,22.125,25.142,5.463,4.023
1980-01-03,12.499,13.327,19.422,10.012,0.689,0.142,20.842,0.729,8.046,0,18.078,14.172,32.849,12.233,13.177,27.327,10.986,7.637,22.376,28.753,21.29,25.322,16.821,10.276,14.564,6.828,20.625,17.462,22.803,25.762,5.376,6.053
1980-01-04,13.72,14.069,21.086,10.696,2.099,0.705,20.941,2.514,10.555,0,19.549,14.235,37.39,12.515,13.083,32.071,12.402,9.652,25.451,30.877,21.768,26.119,16.984,10.806,15.529,8.504,21.917,19.512,22.667,26.093,5.759,8.654
1980-01-05,14.195,14.312,21.122,11.162,4.344,1.569,20.901,4.179,11.307,0.008,19.473,14.026,39.478,11.83,12.859,32.459,13.5,10.202,24.684,30.728,21.854,26.383,16.691,11.286,15.642,10.556,21.772,19.668,22.471,26.646,6.161,10.846
1980-01-06,14.393,13.755,21.48,10.85,4.92,1.959,21.967,5.283,11.728,0.003,19.734,13.917,41.8,11.225,12.096,33.767,13.212,10.159,25.301,32.285,23.225,27.913,17.248,11.278,15.614,9.963,23.132,19.628,22.34,26.657,6.565,10.223
1980-01-07,14.493,13.564,20.288,10.65,6.123,2.535,21.176,5.502,11.892,0.03,19.011,13.854,43.087,10.669,11.792,35.673,13.366,10.377,25.322,32.087,22.662,27.94,16.682,11.278,15.51,10.873,22.645,18.895,21.484,27.006,7.953,11.156
1980-01-08,13.834,12.805,19.5,9.919,6.028,2.389,19.441,4.794,10.755,0.016,18.347,13.277,42.605,10.018,11.063,34.062,12.908,10.246,23.766,31.508,21.271,27.739,15.174,10.741,15.204,10.349,21.682,17.635,20.12,26.429,7.141,10.641
1980-01-09,13.335,11.526,19.568,9.044,5.452,1.916,17.841,4.096,9.563,0.013,18.832,12.742,42.888,8.861,10.102,33.93,12.054,9.401,25.17,31.972,19.976,25.621,14.122,10.172,14.983,9.638,21.133,18.238,19.619,25.252,7.097,9.73
1980-01-10,13.698,11.969,21.576,8.93,5.133,1.496,19.346,2.589,8.706,0.003,20.511,14.274,42.295,7.828,10.72,35.821,12.409,8.399,27.591,32.75,22.302,24.666,16.011,10.03,16.469,9.124,22.162,20.001,19.642,24.745,6.344,8.916
1980-01-11,13.72,12.535,22.251,9.574,4.564,0.876,20.776,1.712,8.92,0,20.666,14.674,40.383,9.454,11.692,33.334,12.348,7.972,25.971,31.82,23.618,25.084,17.315,10.255,16.939,8.636,22.625,20.657,20.231,25.367,6.246,8.289
1980-01-12,13.444,12.973,20.354,9.622,3.438,0.986,20.72,2.317,9.622,0,18.904,13.792,40.034,11.202,11.535,31.786,12.325,9.182,24.572,30.831,23.252,25.407,16.979,10.11,15.814,8.374,22.116,18.709,21.192,25.054,6.234,8.128
1980-01-13,13.588,12.553,19.711,9.859,4.152,1.921,20.867,3.934,10.891,0,18.237,12.964,40.163,12.034,11.103,31.901,12.385,9.839,24.814,30.416,22.232,26.142,16.413,10.175,15.04,9.48,21.86,17.928,21.499,25.04,6.559,9.481
1980-01-14,13.626,12.074,19.805,9.646,5.111,2.699,20.164,5.14,11.314,0.018,18.352,12.57,40.312,11.276,10.208,31.799,12.215,9.784,25.113,30.248,21.776,26.341,15.772,9.971,15.133,9.712,22.078,18.035,21.004,25.253,7.357,9.77
1980-01-15,13.365,11.233,19.545,9.051,5.82,2.696,19.045,4.823,10.621,0.036,17.886,11.94,43.163,9.347,9.227,34.495,11.939,8.633,26.082,30.846,20.949,25.869,14.77,9.859,15.035,9.88,21.548,17.533,20.352,25.498,7.434,9.057
1980-01-16,12.805,10.046,19.763,9.447,5.239,1.927,17.613,4.2,10.357,0.004,18.056,11.505,42.856,8.218,8.478,36.843,10.717,7.648,27.898,30.807,19.586,25.206,13.861,9.418,14.445,7.778,20.185,18.134,20.213,25.337,6.886,7.428
1980-01-17,12.998,10.609,20.932,8.929,4.802,1.485,18.139,3.532,9.515,0.001,19.456,12.849,39.478,7.857,8.138,36.875,11.507,7.095,29.25,29.721,19.351,24.57,13.517,9.548,15.94,8.635,19.746,19.645,21.117,24.611,6.644,7.858
1980-01-18,13.361,11.795,21.498,9.232,5.598,1.596,18.783,3.258,9.29,0,19.956,14.408,37.09,8.475,9.909,34.037,12.322,7.467,27.526,28.586,19.863,24.923,14.002,9.553,17.218,9.587,19.458,19.909,21.816,24.009,6.156,9.121
1980-01-19,12.936,11.822,20.548,8.541,4.656,1.263,18.725,3.251,9.246,0,19.411,13.981,34.341,9.096,10.141,30.973,12.117,7.854,25.312,28.27,19.964,24.753,14.429,9.301,16.567,9.042,20.178,18.938,20.934,23.595,5.922,8.505
1980-01-20,12.712,11.445,19.509,8.829,4.655,1.301,18.202,3.861,9.756,0,18.186,12.751,34.284,8.897,9.429,31.101,12.041,8.144,25.117,28.37,19.906,24.256,14.216,9.446,15.896,9.645,20.231,17.892,19.975,23.914,5.903,9.099
1980-01-21,12.569,10.94,19.096,7.986,5.509,1.929,17.423,4.231,9.606,0,17.835,11.837,35.949,8.232,8.58,32.531,11.687,8.099,26.399,28.518,19.667,24.055,13.664,9.008,15.335,9.756,19.097,17.886,19.373,23.969,5.981,8.98
1980-01-22,12.012,10.452,17.946,7.821,5.788,1.83,17.288,3.547,9.359,0.003,16.89,11.174,34.824,7.222,8.161,31.401,11.371,7.532,24.646,26.349,18.453,23.871,12.959,8.857,14.893,9.529,17.421,17.308,18.641,23.712,5.835,9.221
1980-01-23,11.027,9.394,16.659,7.071,5.18,1.18,16.543,2.473,8.373,0.001,16.224,10.262,32.807,5.636,7.017,29.313,10.528,5.939,22.899,25.404,17.526,23.548,12.34,8.285,13.8,8.332,16.385,16.22,18.342,24.05,5.745,7.955
1980-01-24,10.497,8.386,16.723,7.255,3.363,0.412,15.846,1.11,7.473,0,15.883,10.587,33.585,5.481,7.235,29.179,9.281,4.797,21.955,24.795,16.405,23.518,12.138,8.025,13.1,6.774,15.967,15.38,19.645,24.958,5.563,6.749
1980-01-25,9.87,7.881,16.582,6.803,1.843,0.142,16.138,0.596,6.456,0,15.104,9.592,32.691,5.947,7.201,26.91,8.261,4.485,19.974,23.797,17.67,23.464,11.421,7.745,11.985,6.289,15.198,14.139,21.061,25.154,5.397,5.651
1980-01-26,9.026,6.287,14.873,6.736,0.994,0.058,16.45,0.316,4.904,0,14.074,8.769,28.483,5.376,6.931,23.027,6.9,3.719,17.34,22.974,17.571,22.424,12.054,8.135,11.265,5.26,15.273,13.159,21.724,24.13,5.317,3.817
1980-01-27,8.832,6.106,14.931,6.043,0.66,0.036,17.31,0.201,3.998,0,14.523,10.185,26.858,3.29,6.697,21.998,6.318,2.206,17.007,23.827,17.632,22.156,13.01,7.317,11.056,4.657,16.348,13.517,22.921,23.223,5.283,3.309
1980-01-28,10.486,8.547,17.01,6.728,0.491,0.025,19.451,0.219,5.515,0,16.372,12.357,31.074,6.531,9.334,27.693,7.927,2.736,22.287,27.32,19.983,23.515,14.776,7.681,13.401,5.158,17.612,15.649,24.004,23.513,5.572,3.331
1980-01-29,13.515,13.116,22.063,9.042,1.387,0.32,23.891,1.571,8.636,0,20.426,15.301,34.037,10.483,12.243,31.075,12.029,7.255,26.502,32.653,26.193,26.275,18.055,9.558,17.077,8.256,22.09,20.143,24.461,24.511,5.86,7.61
1980-01-30,16.811,17.929,24.193,12.107,5.372,2.629,25.722,5.516,13.114,0,22.973,18.265,35.537,14.728,15.804,33.244,16.789,12.458,28.93,34.141,28.954,27.102,21.451,12.798,21.007,13.34,25.858,22.779,24.335,25.865,7.053,12.82
1980-01-31,17.894,18.679,24.121,12.89,8.671,5.632,25.955,8.639,13.655,0.251,23.104,18.999,35.394,15.668,16.084,33.857,17.853,14.839,28.913,33.919,29.023,26.704,22.068,13.657,21.378,15.302,27.208,22.786,24.2,25.277,7.831,15.217
1980-02-01,17.437,17.268,22.95,12.952,9.048,6.918,25.149,8.34,13.727,0.371,22.081,18.28,34.783,15.151,15.458,33.36,16.903,14.153,28.224,32.943,27.722,26.73,21.453,13.423,20.36,14.941,26.709,21.577,23.856,24.533,7.734,14.672
1980-02-02,16.288,15.48,22.597,12.167,8.538,5.862,23.429,7.203,12.662,0.167,21.415,16.756,33.697,13.642,13.722,32.944,15.366,12.73,27.492,32.643,26.539,25.889,19.816,12.588,18.931,13.257,25.936,20.533,24.188,23.608,7.089,12.966
1980-02-03,15.826,14.262,23.824,11.759,7.619,4.073,24.597,5.932,11.685,0.006,22.366,15.903,33.537,12.871,12.62,33.031,14.368,11.948,27.651,33.302,27.339,25.859,19.998,11.995,19.257,11.81,26.596,21.658,25.063,23.523,6.248,12.361
1980-02-04,16.592,14.989,24.852,12.36,8.293,4.798,26.155,6.739,12.734,0,23.283,16.705,34.183,13.576,13.54,33.124,15.089,13.033,28.068,33.68,28.712,27.777,21.267,12.7,20.073,12.476,27.538,22.594,25.842,24.107,6.048,13.315
1980-02-05,17.21,15.567,25.516,12.934,9.2,6.259,25.687,7.812,13.134,0.211,23.705,17.215,35.314,13.668,13.761,33.35,15.841,13.808,28.835,34.092,27.878,27.501,21.302,13.32,20.79,13.512,27.677,23.146,26.185,24.476,6.077,14.384
1980-02-06,17.188,15.634,25.587,13.833,10.001,6.545,24.872,7.438,13.612,0.083,23.607,16.821,35.379,13.692,13.744,33.743,16.031,13.626,29.474,33.786,26.762,27.223,20.492,13.866,20.543,13.212,26.338,23.351,25.543,25.4,6.045,14.271
1980-02-07,17.117,15.73,25.368,13.566,10.31,6.874,23.715,8,14.468,0.179,23.46,16.205,34.547,14.054,13.805,33.764,16.028,14.257,29.64,33.144,25.699,26.662,19.346,13.61,20.133,13.477,25.644,23.292,24.538,25.198,6.27,14.809
1980-02-08,16.824,15.085,24.179,13.035,11.038,7.619,22.958,9.094,14.951,0.506,22.807,15.596,32.588,14.117,13.334,32.021,15.61,14.696,27.955,31.19,25.011,26.083,18.708,13.555,19.905,13.131,25.401,22.672,23.336,25.535,6.733,14.663
1980-02-09,15.84,14.59,21.23,11.929,10.723,6.865,21.876,8.406,14.024,0.925,20.593,15.157,31.553,12.903,12.243,29.966,15.111,13.952,25.348,29.091,23.489,25.111,17.986,12.806,18.58,12.952,24.357,20.553,22.444,24.896,6.9,14.237
1980-02-10,14.343,13.023,18.602,10.92,9.979,6.01,20.654,6.849,12.896,0.707,18.062,13.357,31.177,10.937,10.798,28.309,13.633,12.058,22.43,27.813,22.153,24.676,16.591,11.644,16.282,12.023,22.415,17.423,22.088,25.253,6.683,13.156
1980-02-11,13.052,11.425,17.41,9.975,7.814,3.588,19.744,5.96,12.13,0.229,16.403,12.218,31.706,9.493,9.613,27.819,12.044,9.931,21.975,27.169,21.057,24.334,15.801,10.859,14.386,10.761,20.63,15.764,21.827,25.143,6.759,11.579
1980-02-12,12.318,10.333,17.107,9.311,7.204,2.406,19.385,4.728,10.718,0.143,15.512,10.523,33.962,8.669,8.496,29.488,11.153,8.965,23.199,27.628,20.033,24.666,14.781,10.507,12.907,9.764,18.609,15.124,21.334,23.886,6.544,11.09
1980-02-13,12.594,10.956,18.574,8.492,6.913,1.848,19.68,4.098,9.836,0.031,16.957,12.13,33.637,9.074,8.342,30.178,11.625,10.112,24.403,28.477,20.605,24.266,15.257,9.57,14.085,9.597,19.488,16.342,20.489,21.979,5.586,10.649
1980-02-14,12.463,11.133,18.732,8.272,5.967,1.639,18.57,3.704,9.612,0.009,17.198,12.479,33.717,8.99,8.937,30.39,11.715,9.445,23.844,28.043,20.007,22.162,14.989,9.076,14.506,9.461,19.772,17.082,19.281,20.438,5.093,10.084
1980-02-15,12.033,11.048,17.505,8.924,5.699,1.532,16.802,3.029,9.95,0.003,16.173,12.102,33.931,8.171,8.71,30.537,11.753,8.539,23.329,26.472,18.283,19.548,14.012,9.079,14.031,9.745,18.085,16.016,18.183,20.169,4.85,10.187
1980-02-16,11.218,10.403,15.995,9.03,5.437,1.038,15.977,1.968,9.608,0.001,14.694,10.88,33.339,7.737,8.122,29.53,11.229,7.626,21.638,24.376,16.355,18.175,12.891,9.048,12.967,9.378,16.142,14.513,17.005,20.697,4.506,9.708
1980-02-17,10.589,10.835,14.65,9.45,4.257,0.749,15.577,1.196,7.801,0,13.623,10.784,31.728,7.222,9.076,26.777,11.136,6.234,19.102,22.688,15.561,18.581,12.507,9.091,12.218,9.116,15.212,13.019,16.031,21.595,4.043,8.925
1980-02-18,9.551,9.615,12.881,8.211,2.542,0.205,14.308,0.592,7.211,0,12.701,9.401,29.009,7.441,8.25,23.809,10.24,5.048,17.487,20.949,14.462,18.89,11.086,8.02,11.899,8.049,13.926,12.798,15.278,22.389,3.799,6.807
1980-02-19,9.249,9.383,12.588,8.063,1.466,0.053,14.673,0.389,5.443,0,12.223,9.592,27.856,7.391,8.909,24.389,9.689,4.397,17.653,20.813,14.398,20.353,10.525,7.547,11.258,8.405,12.74,12.484,14.97,22.711,3.402,6.608
1980-02-20,9.111,8.628,12.931,6.853,1.775,0.076,13.662,0.607,5.46,0,12.567,9.358,28.121,7.758,8.124,24.79,8.737,5.563,18.186,21.161,13.865,19.897,9.697,6.445,10.792,7.87,12.908,12.843,14.054,21.972,3.004,7.815
1980-02-21,9.119,8.147,14.358,6.436,2.505,0.207,12.657,1.085,6.036,0,13.714,9.222,29.01,7.282,7.455,25.574,8.344,5.716,18.1,20.401,12.511,18.726,9.58,6.099,11.009,7.318,13.28,13.561,13.087,20.964,2.655,7.807
1980-02-22,8.525,7.389,12.627,6.056,3.105,0.349,11.683,1.412,6.494,0,12.161,8.338,27.561,6.699,6.152,23.867,7.942,5.333,17.169,18.776,11.218,17.634,9.78,5.673,10.039,7.096,12.586,12.032,13.455,20.52,2.619,7.172
1980-02-23,7.922,6.901,11.418,5.256,3.383,0.354,11.194,1.335,6.024,0,10.495,6.813,26.854,6.58,5.711,22.591,7.579,4.988,16.72,17.861,10.378,16.867,8.92,5.141,8.959,6.681,11.211,10.659,13.781,20.678,2.365,7.129
1980-02-24,7.413,6.377,10.948,5.269,2.255,0.2,12.682,0.921,4.872,0,9.505,5.993,27.088,5.692,5.779,21.68,6.567,4.662,15.421,17.105,12.838,17.432,9.093,5.025,8.141,5.714,10.253,9.98,13.859,21.079,2.315,6.343
1980-02-25,7.22,5.711,12.34,5.42,1.353,0.101,14.007,0.168,3.449,0,10.456,5.872,25.08,4.545,5.749,20.959,6.101,3.229,14.858,17.026,13.666,19.535,9.562,5.418,8.534,4.91,10.778,11.794,13.895,21.886,2.651,5.096
1980-02-26,7.679,6.052,12.348,6.226,0.669,0.068,14.854,0.281,4.598,0,11.205,7.271,25.549,4.762,5.651,22.591,6.473,3.458,15.536,18.319,13.719,20.35,10.1,5.881,9.459,5.086,12.058,11.696,14.468,21.851,3.074,4.437
1980-02-27,7.657,6.114,11.565,5.407,1.41,0.16,13.795,0.471,4.698,0,10.734,6.575,25.31,4.498,5.161,22.693,7.225,3.661,15.277,18.21,13.052,19.2,9.527,5.848,9.438,6.245,12.422,11.149,14.803,20.331,2.97,5.691
1980-02-28,6.919,5.535,10.258,4.843,2.248,0.244,12.769,0.487,3.592,0,9.346,6.004,23.617,3.244,4.516,20.254,6.431,3.116,13.762,16.982,11.827,17.129,8.275,5.435,7.902,6.211,11.349,9.468,15.744,19.725,2.607,5.521
1980-02-29,6.425,4.744,10.382,3.716,1.601,0.107,13.678,0.035,1.796,0,9.74,6.141,21.592,0.98,3.704,18.015,5.897,1.374,13.218,17.952,13.013,18.157,8.524,4.227,9.003,4.965,12.036,9.408,16.226,20.095,2.244,3.547
1980-03-01,6.969,6.279,10.64,3.84,0.817,0.02,13.246,0.075,2.458,0,10.398,7.823,22.31,2.495,4.859,19.396,6.838,1.884,13.334,18.359,13.357,17.68,9.022,3.584,9.708,5.592,12.863,9.966,16.273,20.788,1.905,4.358
1980-03-02,7.362,7.551,9.382,4.5,1.071,0.009,13.935,0.035,1.838,0,9.773,9.041,22.531,3.696,6.936,18.465,7.615,2.473,12.809,17.801,13.83,18.974,10.165,4.379,10.185,6.01,12.434,9.189,15.668,22.361,1.994,5.164
1980-03-03,7.789,8.388,9.369,6.411,0.47,0.001,14.17,0.031,3.249,0,9.745,8.826,23.073,5.942,8.669,19.388,7.95,2.772,13.279,17.73,13.234,18.935,10.864,6.543,9.206,6.733,12.175,9.705,14.205,23.799,2.763,5.55
1980-03-04,8.065,8.646,10.423,6.778,0.53,0.024,13.86,0.214,3.929,0,10.214,8.991,23.224,7.405,8.869,19.237,8.278,3.961,13.388,17.013,12.701,18.602,11.433,6.755,8.952,7.753,12.309,10.402,12.215,23.531,3.182,6.317
1980-03-05,7.661,7.622,11.144,6.652,0.606,0.076,12.622,0.514,4.833,0,10.014,8.178,21.06,7.545,7.781,17.356,7.851,4.41,12.589,15.697,11.372,17.728,10.192,6.964,8.366,7.255,11.927,10.318,11.626,22.184,3.251,5.804
1980-03-06,6.999,7.29,9.852,5.515,1.037,0.036,11.44,0.28,3.596,0,9.057,7.321,19.68,6.276,6.738,15.212,7.99,4.199,11.489,14.6,10.231,16.226,8.236,5.483,8.457,6.956,10.386,9.437,12.714,20.338,2.678,5.793
1980-03-07,6.239,6.722,9.051,4.59,0.315,0.002,11.499,0.056,2.125,0,8.131,7.111,18.91,4.295,6.212,14.279,6.911,2.258,11.066,13.767,10.05,16.579,7.547,4.606,7.412,5.655,9.447,8.844,13.563,20.045,2.257,4.441
1980-03-08,6.419,5.924,11.51,3.085,0.112,0,11.839,0.024,2.289,0,10.754,7.397,20.477,3.939,5.357,15.838,5.878,1.452,13.253,16.417,10.594,17.061,6.936,3.036,9.062,4.438,10.665,11.292,14.659,20.479,1.839,2.54
1980-03-09,6.613,5.833,11.845,2.159,0.113,0.003,11.165,0.057,2.094,0,11.372,7.031,23.506,2.671,4.148,18.702,6.551,1.507,15.55,18.243,9.964,16.504,5.915,2.448,9.935,5.539,10.11,11.351,15.637,20.568,1.509,3.026
1980-03-10,7.835,7.853,14.405,2.105,0.471,0.006,10.703,0.035,1.161,0,13.921,9.364,26.523,2.197,5.227,22.082,8.07,1.916,17.475,20.585,10.769,15.855,7.899,2.274,12.338,6.046,13.861,13.415,16.907,20.946,1.165,4.679
1980-03-11,8.72,9.16,14.684,3.455,0.79,0.005,11.932,0.072,1.548,0,14.196,10.79,26.71,4.856,8.185,23.325,8.72,3.581,18.585,20.669,12.517,15.801,10.083,2.741,12.544,6.69,14.715,13.823,17.763,20.694,1.038,6.579
1980-03-12,9.296,10.052,14.363,5.537,1.728,0.038,13.918,0.263,2.749,0,13.768,11.699,25.17,7.314,10.122,22.287,9.208,5.246,17.534,19.48,13.611,16.469,12.334,4.07,12.631,7.025,15.094,13.121,18.384,20.773,0.976,7.481
1980-03-13,9.309,10.318,12.996,6.768,1.438,0.043,15.938,0.377,3.527,0,12.434,11.501,23.177,8.806,10.735,20.896,9.265,6.235,16.602,19.827,15.703,17.703,13.148,5.222,11.518,7.3,14.778,11.945,18.186,20.827,1.033,7.668
1980-03-14,8.85,9.447,12.097,6.047,1.97,0.182,14.783,0.695,4.437,0,11.825,9.889,21.969,8.69,9.168,19.077,8.987,7.475,15.006,19.721,14.837,17.464,11.964,5.261,10.418,7.88,14.561,10.973,16.147,20.277,1.167,8.198
1980-03-15,7.922,8.1,11.247,5.304,2.48,0.211,12.608,0.84,4.254,0,11.024,8.123,22.224,7.407,7.889,18.55,7.903,6.528,13.43,19.211,12.818,15.977,9.641,4.803,8.84,7.073,12.916,10.491,13.997,19.876,1.041,6.895
1980-03-16,6.637,6.501,8.911,4.149,1.891,0.084,11.35,0.382,2.691,0,8.771,6.211,23.68,5.18,6.591,18.794,6.282,4.631,12.119,18.256,11.122,15.642,6.914,3.937,7.08,5.511,10.354,8.172,13.035,19.981,0.992,5.525
1980-03-17,5.808,4.584,8.25,3.058,0.298,0.001,10.139,0.023,1.208,0,8.41,4.342,25.388,3.342,5.339,20.591,4.921,2.026,13.306,18.184,10.07,15.422,6.847,3.005,6.199,4.7,9.688,8.407,12.793,20.571,1.046,3.12
1980-03-18,5.873,4.926,10.696,2.033,0.126,0.002,8.4,0.038,1.415,0,9.948,4.327,24.909,3.008,4.234,20.295,5.434,1.626,14.251,17.065,7.869,14.318,5.279,2.533,6.728,5.55,9.34,9.954,12.47,20.728,1.225,4.087
1980-03-19,5.413,3.136,11.335,1.22,0.186,0.003,9.64,0.052,1.018,0,10.498,3.705,24.391,1.997,2.883,19.831,3.881,0.971,14.164,17.805,10.455,15.025,4.681,1.758,6.477,3.96,9.368,10.282,12.12,20.196,1.099,2.825
1980-03-20,5.395,3.019,10.433,1.187,0.046,0,10.221,0.003,0.31,0,10.198,5.261,22.85,1.018,3.166,18.887,3.878,0.342,13.786,17.442,10.452,15.087,7.34,1.947,7.328,2.873,10.742,9.654,11.028,19.589,1.035,1.459
1980-03-21,6.762,7.22,11.687,1.892,0.022,0,11.46,0,0.193,0,11.642,9.979,21.61,2.328,6.769,18.563,7.406,0.428,13.634,18.045,11.822,15.417,9.642,1.859,9.826,4.757,13.973,10.496,9.704,18.055,0.723,1.913
1980-03-22,7.453,8.611,13.07,2.682,0.065,0.004,11.477,0.043,1.171,0,13.007,10.542,20.537,3.85,7.282,18.518,8.705,1.491,15.056,18.994,12.85,14.591,8.741,1.906,11.062,6.561,14.657,12.053,9.477,16.796,0.522,3.876
1980-03-23,8.024,9.332,13.08,4.657,0.593,0.018,13.153,0.177,3.095,0,12.882,10.452,19.391,5.632,8.385,17.528,9.269,2.847,14.624,18.937,13.954,15.519,10.168,3.217,11.292,7.38,15.489,11.598,9.933,16.904,0.667,5.949
1980-03-24,7.846,8.433,11.195,6.055,1.902,0.142,12.316,0.907,5.776,0,11.255,9.343,18.127,7.555,7.953,16.259,8.295,5.333,13.247,17.725,13.048,14.055,10.406,4.457,9.649,7.205,14.711,10.14,8.93,16.774,0.875,6.847
1980-03-25,7.162,6.366,9.304,6.797,1.973,0.136,12.286,1.13,6.72,0,9.283,8.157,17.044,7.729,6.899,15.434,6.528,5.303,11.864,16.54,12.151,14.668,10.656,5.361,7.992,6.383,13.689,8.254,7.376,16.887,1.052,6.42
1980-03-26,6.062,4.894,6.744,5.559,2.38,0.268,11.429,1.533,6.754,0,7,5.679,16.522,6.86,5.09,14.553,4.936,5.339,10.146,14.271,10.902,14.319,8.792,5.122,6.057,5.404,11.051,6.285,6.086,16.562,1.41,5.783
1980-03-27,4.541,3.303,4.203,4.153,2.198,0.24,9.734,0.892,5.069,0,4.585,3.609,13.056,4.748,3.583,10.754,3.743,3.417,7.96,11.249,8.09,14.147,6.568,4.276,4.371,4.295,7.86,4.265,7.309,16.934,0.951,4.693
1980-03-28,3.502,3.796,2.69,2.738,0.865,0.05,7.147,0.164,2.672,0,3.228,2.834,9.259,2.778,2.93,7.373,4.38,2.021,6.384,8.429,5.001,12.292,4.083,2.736,4.015,4.321,5.597,2.833,8.781,16.45,0.568,4.199
1980-03-29,2.882,2.522,2.91,1.225,0.119,0,8.234,0.005,0.658,0,2.964,1.774,8.997,0.822,1.534,7.711,3.779,0.678,7.371,9.867,6.745,12.546,2.504,1.66,3.162,4.011,4.661,2.394,10.818,15.924,0.345,2.733
1980-03-30,3.481,3.024,4.909,0.674,0.031,0,11.933,0,0.076,0,4.838,3.092,11.729,0.093,1.234,10.078,4.009,0.077,8.142,12.112,11.113,15.711,4.325,1.294,4.328,3.44,6.842,4.612,11.307,16.289,0.344,1.452
1980-03-31,4.426,3.743,6.087,3.363,0.027,0.002,12.191,0.027,2.452,0,5.75,3.619,13.485,1.38,2.721,11.462,4.621,0.815,8.585,14.066,12.332,16.559,6.525,3.697,5.005,4.329,9.248,5.416,9.738,16.823,1.062,2.432
1980-04-01,4.469,2.8,6.862,3.534,0.946,0.097,9.97,0.317,3.276,0,6.382,2.947,14.604,2.057,2.302,13.944,3.323,1.705,10.509,14.593,10.261,14.916,5.922,3.985,4.837,3.184,8.953,6.268,6.884,16.237,1.09,3.259
1980-04-02,3.462,1.389,6.134,2.664,1.063,0.083,6.673,0.384,2.679,0,4.984,1.382,14.556,1.723,1.709,13.359,1.928,1.192,9.91,12.155,6.53,11.804,3.422,2.708,3.381,2.312,5.933,5.07,5.694,15.147,0.814,2.627
1980-04-03,2.207,0.56,3.11,0.782,1.341,0.013,4.785,0.031,0.41,0,2.371,0.405,13.753,0.252,0.599,12.063,0.868,0.807,8.36,8.816,3.286,9.413,1.376,1.27,1.344,1.516,2.734,2.011,6.518,14.829,0.351,2.09
1980-04-04,1.573,0.081,1.399,0.119,0.069,0,5.989,0,0.001,0,1.58,0.071,11.303,0.003,0.09,9.013,0.094,0.013,6.161,9.121,4.245,11.161,1.096,0.826,0.742,0.365,2.312,0.757,7.067,16.144,0.352,0.296
1980-04-05,2.602,0.285,3.819,0.132,0,0,7.656,0,0.006,0,4.968,1.745,12.255,0,0.136,10.59,0.214,0,9.111,11.959,6.24,12.604,2.691,0.871,4.211,0.077,6.971,4.259,5.908,16.099,0.36,0.025
1980-04-06,3.133,2.138,4.883,0.129,0.008,0.001,5.63,0.02,0.018,0,5.771,3.014,13.422,0.132,0.798,11.909,1.774,0.302,9.598,11.926,4.722,10.756,2.224,0.753,5.721,1.68,7.34,5.226,4.417,14.743,0.288,0.871
1980-04-07,2.932,1.157,7.076,0.07,0.028,0.001,4.672,0.025,0.03,0,6.275,1.453,14.013,0.121,0.379,13.247,1.743,0.186,11.322,11.294,3.726,9.719,1.18,0.557,4.643,2.104,5.532,6.297,3.557,13.245,0.207,0.972
1980-04-08,2.565,0.626,5.232,0.049,0.011,0,3.537,0,0.002,0,4.892,0.984,14.65,0.007,0.099,13.074,1.961,0.038,9.803,11.592,3.25,9.522,0.978,0.541,3.478,2.491,4.549,4.663,2.898,12.563,0.18,0.991
1980-04-09,2.687,0.864,5.909,0.215,0.03,0,2.801,0,0.094,0,4.866,1.605,15.282,0.057,0.324,13.499,2.099,0.134,10.036,10.486,1.998,9.108,1.045,0.678,3.592,2.034,4.536,5.261,3.447,13.049,0.212,1.27
1980-04-10,2.598,0.978,4.824,0.389,0.457,0,3.517,0.002,0.146,0,3.559,1.99,15.554,0.205,0.553,12.394,1.713,0.29,8.223,9.763,2.269,8.824,2.122,0.881,3.166,1.572,4.783,3.292,4.974,13.75,0.253,1.569
1980-04-11,2.197,0.688,2.247,0.493,0.085,0,3.453,0,0.057,0,2.058,1.448,15.457,0.231,0.682,11.929,1.09,0.139,7.116,9.423,2.299,8.447,1.315,0.77,3.188,0.996,3.237,1.71,6.39,13.431,0.298,0.557
