# Demand.ninja degree days (daily data 1980-2022)  -  demand_ninja_CN_BAIT - Version 1.0
# License: https://creativecommons.org/licenses/by-nc/4.0/  -  Reference: https://doi.org/10.1038/s41560-023-01341-5
# Units: date in local timezone; other columns are the population-weighted building adjusted internal temperature in degrees centigrade; column names signify country ISO2 code or GADM level1 code.  Calculated with global average model parameters

"date","CN","CN.AH","CN.BJ","CN.CQ","CN.FJ","CN.GD","CN.GS","CN.GX","CN.GZ","CN.HA","CN.HB","CN.HE","CN.HL","CN.HN","CN.HU","CN.JL","CN.JS","CN.JX","CN.LN","CN.NM","CN.NX","CN.QH","CN.SA","CN.SC","CN.SD","CN.SH","CN.SX","CN.TJ","CN.XJ","CN.XZ","CN.YN","CN.ZJ"
1980-01-01,2.567,0.521,-5.997,4.14,14.753,18.105,-4.909,18.302,7.57,21.387,-4.696,-2.435,-17.204,2.912,0.056,-9.951,3.63,8.595,-6.049,-11.029,-5.56,-9.529,-3.186,3.62,-1.354,10.373,-7.299,-3.464,-7.14,-10.663,8.612,11.047
1980-01-02,2.858,0.679,-4.684,4.258,15.233,18.474,-5.745,18.458,7.498,21.465,-3.681,-0.975,-15.777,2.4,0.331,-8.696,3.606,7.872,-4.73,-11.666,-6.106,-10.245,-2.673,3.904,-0.776,9.231,-6.409,-2.858,-8.134,-11.15,8.715,10.118
1980-01-03,2.139,0.664,-5.431,3.979,14.85,18.461,-6.851,17.417,5.963,21.229,-4.087,-0.181,-18.858,1.758,0.814,-13.336,3.005,6.381,-8.384,-14.762,-7.299,-11.331,-2.83,3.715,-0.573,7.163,-6.634,-3.471,-8.812,-11.771,8.825,7.972
1980-01-04,0.578,-0.078,-7.095,3.295,12.616,15.582,-6.95,12.439,3.436,20.776,-5.558,-0.244,-23.399,1.476,0.908,-18.08,1.589,4.339,-11.46,-16.886,-7.777,-12.128,-2.993,3.185,-1.538,5.487,-7.926,-5.521,-8.676,-12.102,8.394,5.337
1980-01-05,-0.093,-0.321,-7.131,2.829,9.752,13.197,-6.91,9.973,2.684,18.506,-5.482,-0.034,-25.487,2.161,1.132,-18.468,0.491,3.79,-10.693,-16.737,-7.863,-12.392,-2.7,2.705,-1.651,3.435,-7.781,-5.677,-8.48,-12.655,7.926,3.146
1980-01-06,-0.297,0.236,-7.489,3.141,9.173,12.732,-7.976,8.78,2.263,19.02,-5.743,0.074,-27.809,2.766,1.895,-19.776,0.779,3.832,-11.31,-18.294,-9.234,-13.922,-3.257,2.713,-1.623,4.028,-9.141,-5.637,-8.349,-12.666,7.534,3.768
1980-01-07,-0.446,0.427,-6.297,3.341,7.888,11.772,-7.185,8.526,2.099,17.543,-5.02,0.137,-29.096,3.322,2.199,-21.682,0.625,3.614,-11.331,-18.096,-8.671,-13.949,-2.691,2.713,-1.519,3.118,-8.654,-4.904,-7.493,-13.015,6.086,2.835
1980-01-08,0.23,1.186,-5.509,4.072,7.977,12.049,-5.45,9.301,3.236,18.125,-4.356,0.714,-28.614,3.973,2.928,-20.071,1.083,3.745,-9.775,-17.517,-7.279,-13.748,-1.183,3.25,-1.213,3.643,-7.691,-3.644,-6.129,-12.438,6.895,3.35
1980-01-09,0.753,2.465,-5.577,4.947,8.578,12.758,-3.85,10.067,4.428,18.191,-4.841,1.249,-28.897,5.13,3.889,-19.939,1.937,4.59,-11.178,-17.981,-5.985,-11.63,-0.131,3.819,-0.992,4.353,-7.142,-4.247,-5.627,-11.261,6.924,4.261
1980-01-10,0.432,2.023,-7.585,5.061,8.909,13.452,-5.355,11.904,5.285,19.013,-6.52,-0.283,-28.304,6.163,3.271,-21.83,1.582,5.592,-13.6,-18.759,-8.311,-10.675,-2.02,3.961,-2.478,4.867,-8.171,-6.01,-5.651,-10.753,7.708,5.075
1980-01-11,0.509,1.456,-8.259,4.417,9.523,14.771,-6.785,13.589,5.071,20.154,-6.675,-0.683,-26.392,4.537,2.299,-19.343,1.643,6.019,-11.98,-17.829,-9.627,-11.093,-3.324,3.736,-2.948,5.355,-8.634,-6.666,-6.24,-11.376,7.826,5.703
1980-01-12,0.815,1.018,-6.363,4.369,10.91,14.989,-6.729,12.625,4.369,20.939,-4.913,0.199,-26.043,2.789,2.456,-17.795,1.667,4.809,-10.581,-16.84,-9.261,-11.416,-2.988,3.881,-1.823,5.617,-8.125,-4.718,-7.201,-11.063,7.867,5.864
1980-01-13,0.522,1.438,-5.72,4.132,9.989,12.8,-6.876,10.258,3.1,19.886,-4.246,1.027,-26.172,1.957,2.888,-17.91,1.606,4.152,-10.823,-16.425,-8.241,-12.151,-2.421,3.816,-1.049,4.511,-7.869,-3.937,-7.507,-11.049,7.523,4.51
1980-01-14,0.431,1.917,-5.814,4.345,8.943,11.639,-6.173,8.912,2.677,18.206,-4.361,1.421,-26.321,2.715,3.783,-17.808,1.776,4.207,-11.122,-16.257,-7.785,-12.35,-1.781,4.02,-1.141,4.279,-8.087,-4.044,-7.013,-11.262,6.686,4.221
1980-01-15,0.685,2.758,-5.554,4.94,8.202,11.629,-5.054,9.249,3.37,17.617,-3.895,2.051,-29.172,4.644,4.764,-20.504,2.052,5.358,-12.091,-16.855,-6.958,-11.878,-0.779,4.132,-1.044,4.111,-7.557,-3.542,-6.361,-11.507,6.592,4.934
1980-01-16,1.298,3.945,-5.771,4.544,8.804,12.821,-3.622,10.017,3.634,19.001,-4.065,2.486,-28.865,5.773,5.513,-22.852,3.274,6.343,-13.907,-16.816,-5.595,-11.215,0.13,4.573,-0.454,6.213,-6.194,-4.143,-6.222,-11.346,7.15,6.564
1980-01-17,1.133,3.382,-6.941,5.062,9.269,13.502,-4.148,10.806,4.476,19.432,-5.465,1.142,-25.487,6.134,5.853,-22.884,2.484,6.896,-15.259,-15.73,-5.36,-10.579,0.474,4.443,-1.949,5.356,-5.755,-5.654,-7.126,-10.62,7.389,6.133
1980-01-18,0.755,2.196,-7.507,4.759,8.425,13.178,-4.792,11.163,4.701,19.659,-5.965,-0.417,-23.099,5.516,4.082,-20.046,1.669,6.524,-13.535,-14.595,-5.872,-10.932,-0.011,4.438,-3.227,4.404,-5.467,-5.918,-7.825,-10.018,7.889,4.87
1980-01-19,1.225,2.169,-6.557,5.45,9.414,13.951,-4.734,11.208,4.745,20.04,-5.42,0.01,-20.35,4.895,3.85,-16.982,1.874,6.137,-11.321,-14.279,-5.973,-10.762,-0.438,4.69,-2.576,4.949,-6.187,-4.947,-6.943,-9.604,8.145,5.486
1980-01-20,1.434,2.546,-5.518,5.162,9.412,13.825,-4.21,10.388,4.235,19.88,-4.195,1.24,-20.293,5.094,4.562,-17.11,1.951,5.847,-11.126,-14.379,-5.915,-10.265,-0.225,4.545,-1.905,4.346,-6.24,-3.901,-5.984,-9.923,8.199,4.892
1980-01-21,1.529,3.051,-5.105,6.005,8.523,12.772,-3.432,9.849,4.385,19.268,-3.844,2.154,-21.958,5.759,5.412,-18.54,2.304,5.892,-12.408,-14.527,-5.676,-10.064,0.327,4.983,-1.344,4.235,-5.106,-3.895,-5.382,-9.978,8.123,5.011
1980-01-22,2.077,3.539,-3.955,6.17,8.231,12.787,-3.297,10.608,4.632,18.821,-2.899,2.817,-20.833,6.769,5.83,-17.41,2.62,6.459,-10.655,-12.358,-4.462,-9.88,1.032,5.134,-0.902,4.462,-3.43,-3.317,-4.649,-9.721,8.256,4.77
1980-01-23,3.122,4.597,-2.668,6.92,8.85,13.92,-2.552,12.019,5.618,19.636,-2.233,3.729,-18.816,8.355,6.974,-15.322,3.463,8.052,-8.908,-11.413,-3.535,-9.557,1.651,5.706,0.191,5.659,-2.394,-2.229,-4.351,-10.059,8.35,6.036
1980-01-24,3.781,5.605,-2.732,6.736,10.801,15.715,-1.855,14.316,6.518,19.989,-1.892,3.404,-19.594,8.512,6.756,-15.188,4.71,9.207,-7.964,-10.804,-2.414,-9.527,1.853,5.966,0.891,7.217,-1.976,-1.389,-5.654,-10.967,8.552,7.244
1980-01-25,4.546,6.11,-2.591,7.188,12.681,17.045,-2.147,15.694,7.543,20.387,-1.113,4.399,-18.7,8.049,6.79,-12.919,5.73,9.567,-5.983,-9.806,-3.679,-9.473,2.57,6.246,2.006,7.702,-1.207,-0.148,-7.07,-11.163,8.744,8.344
1980-01-26,5.552,7.704,-0.882,7.255,13.991,18.42,-2.458,16.819,9.105,21.01,-0.083,5.222,-14.492,8.644,7.06,-9.036,7.091,10.352,-3.349,-8.983,-3.58,-8.433,1.937,5.856,2.726,8.731,-1.282,0.832,-7.733,-10.139,8.805,10.233
1980-01-27,5.838,7.885,-0.94,7.948,14.642,18.916,-3.319,17.506,10.05,21.743,-0.532,3.806,-12.867,10.877,7.295,-8.006,7.673,12.116,-3.016,-9.836,-3.64,-8.165,0.981,6.674,2.935,9.334,-2.357,0.475,-8.93,-9.232,8.853,10.736
1980-01-28,4.358,5.444,-3.019,7.263,15.207,20.158,-5.46,19.019,8.511,23.38,-2.381,1.634,-17.083,7.48,4.657,-13.702,6.064,11.578,-8.296,-13.329,-5.992,-9.523,-0.785,6.31,0.59,8.833,-3.621,-1.658,-10.013,-9.522,8.552,10.746
1980-01-29,0.977,0.876,-8.072,4.949,14.096,17.469,-9.9,14.205,5.356,22.86,-6.435,-1.31,-20.046,3.508,1.748,-17.084,1.962,6.74,-12.511,-18.662,-12.202,-12.284,-4.064,4.433,-3.086,5.735,-8.098,-6.152,-10.47,-10.52,8.249,6.381
1980-01-30,-2.734,-3.938,-10.202,1.884,8.706,11.836,-11.731,8.575,0.877,19.019,-8.982,-4.274,-21.546,-0.737,-1.813,-19.253,-2.798,1.533,-14.939,-20.15,-14.963,-13.111,-7.46,1.193,-7.016,0.651,-11.867,-8.788,-10.344,-11.874,7.034,1.171
1980-01-31,-3.884,-4.688,-10.129,1.101,5.321,8.391,-11.964,5.355,0.336,15.808,-9.113,-5.008,-21.403,-1.677,-2.093,-19.865,-3.862,-0.848,-14.922,-19.928,-15.032,-12.712,-8.077,0.334,-7.387,-1.311,-13.217,-8.795,-10.209,-11.286,6.199,-1.226
1980-02-01,-3.431,-3.277,-8.959,1.039,4.943,7.09,-11.158,5.657,0.264,15.374,-8.09,-4.289,-20.792,-1.16,-1.467,-19.369,-2.912,-0.162,-14.233,-18.952,-13.731,-12.739,-7.462,0.568,-6.369,-0.95,-12.718,-7.586,-9.865,-10.542,6.294,-0.681
1980-02-02,-2.271,-1.489,-8.605,1.824,5.453,8.168,-9.438,6.805,1.329,16.562,-7.424,-2.765,-19.706,0.349,0.269,-18.953,-1.375,1.261,-13.501,-18.652,-12.548,-11.898,-5.825,1.403,-4.94,0.734,-11.945,-6.542,-10.197,-9.617,6.97,1.025
1980-02-03,-1.78,-0.271,-9.833,2.232,6.375,10.109,-10.606,8.113,2.306,18.736,-8.375,-1.912,-19.546,1.12,1.371,-19.04,-0.377,2.043,-13.66,-19.311,-13.348,-11.867,-6.007,1.996,-5.266,2.181,-12.605,-7.667,-11.072,-9.532,7.854,1.63
1980-02-04,-2.536,-0.998,-10.861,1.631,5.7,9.375,-12.164,7.29,1.257,20.129,-9.292,-2.714,-20.192,0.415,0.451,-19.133,-1.098,0.958,-14.077,-19.689,-14.721,-13.786,-7.276,1.292,-6.082,1.515,-13.547,-8.603,-11.851,-10.116,8.092,0.676
1980-02-05,-3.196,-1.576,-11.525,1.057,4.791,7.755,-11.696,6.182,0.857,16.185,-9.714,-3.224,-21.323,0.323,0.231,-19.359,-1.85,0.183,-14.844,-20.101,-13.887,-13.51,-7.311,0.671,-6.799,0.479,-13.686,-9.155,-12.194,-10.485,8.053,-0.393
1980-02-06,-3.166,-1.643,-11.596,0.158,3.99,7.483,-10.881,6.564,0.379,17.017,-9.616,-2.83,-21.388,0.299,0.247,-19.752,-2.04,0.365,-15.483,-19.795,-12.771,-13.232,-6.501,0.125,-6.552,0.779,-12.347,-9.36,-11.552,-11.409,8.103,-0.28
1980-02-07,-3.098,-1.739,-11.377,0.425,3.681,7.139,-9.724,5.998,-0.477,16.65,-9.469,-2.214,-20.556,-0.063,0.186,-19.773,-2.037,-0.266,-15.649,-19.153,-11.708,-12.671,-5.355,0.381,-6.142,0.514,-11.653,-9.301,-10.547,-11.207,7.899,-0.818
1980-02-08,-2.814,-1.094,-10.188,0.956,2.953,6.377,-8.967,4.898,-0.96,15.213,-8.816,-1.605,-18.597,-0.126,0.657,-18.03,-1.619,-0.704,-13.964,-17.199,-11.02,-12.092,-4.716,0.437,-5.914,0.86,-11.41,-8.681,-9.345,-11.544,7.446,-0.672
1980-02-09,-1.836,-0.599,-7.239,2.062,3.269,7.129,-7.885,5.586,-0.033,14.171,-6.602,-1.166,-17.562,1.088,1.748,-15.975,-1.12,0.039,-11.357,-15.1,-9.498,-11.12,-3.995,1.185,-4.589,1.039,-10.366,-6.562,-8.453,-10.905,7.217,-0.246
1980-02-10,-0.336,0.968,-4.611,3.072,4.012,7.989,-6.663,7.149,1.095,14.735,-4.071,0.634,-17.186,3.054,3.193,-14.318,0.358,1.933,-8.439,-13.822,-8.162,-10.685,-2.6,2.347,-2.291,1.968,-8.424,-3.432,-8.097,-11.262,7.449,0.835
1980-02-11,0.973,2.566,-3.419,4.016,6.18,10.528,-5.753,8.062,1.861,16.188,-2.412,1.773,-17.715,4.498,4.378,-13.828,1.947,4.06,-7.984,-13.178,-7.066,-10.343,-1.81,3.133,-0.395,3.23,-6.639,-1.773,-7.836,-11.152,7.401,2.412
1980-02-12,1.73,3.658,-3.115,4.68,6.793,11.943,-5.394,9.329,3.273,16.572,-1.521,3.468,-19.971,5.322,5.495,-15.497,2.838,5.026,-9.208,-13.637,-6.042,-10.675,-0.79,3.484,1.084,4.227,-4.618,-1.132,-7.343,-9.895,7.559,2.901
1980-02-13,1.491,3.035,-4.583,5.499,7.087,12.794,-5.689,10.06,4.155,17.765,-2.966,1.861,-19.646,4.917,5.649,-16.187,2.366,3.879,-10.412,-14.486,-6.613,-10.275,-1.266,4.421,-0.094,4.394,-5.497,-2.351,-6.498,-7.988,8.533,3.342
1980-02-14,1.641,2.858,-4.741,5.719,8.056,13.128,-4.579,10.519,4.379,18.359,-3.207,1.512,-19.726,5.001,5.054,-16.399,2.276,4.546,-9.853,-14.052,-6.016,-8.171,-0.998,4.916,-0.515,4.53,-5.781,-3.091,-5.29,-6.447,9.067,3.907
1980-02-15,2.076,2.943,-3.514,5.067,8.314,13.222,-2.811,11.349,4.041,18.476,-2.182,1.889,-19.94,5.82,5.281,-16.546,2.238,5.452,-9.338,-12.481,-4.292,-5.557,-0.02,4.913,-0.04,4.246,-4.094,-2.025,-4.192,-6.178,9.33,3.804
1980-02-16,2.947,3.588,-2.004,4.961,8.576,14.122,-1.986,12.878,4.383,19.016,-0.703,3.111,-19.348,6.254,5.869,-15.539,2.762,6.365,-7.647,-10.385,-2.364,-4.184,1.1,4.947,1.024,4.613,-2.151,-0.522,-3.014,-6.706,9.683,4.283
1980-02-17,3.64,3.156,-0.659,4.541,9.786,14.775,-1.586,14.258,6.19,20.213,0.368,3.207,-17.737,6.769,4.915,-12.786,2.855,7.758,-5.111,-8.697,-1.57,-4.59,1.484,4.904,1.773,4.875,-1.221,0.972,-2.04,-7.604,10.21,5.066
1980-02-18,4.882,4.376,1.11,5.78,11.701,16.877,-0.317,16.285,6.784,21.622,1.29,4.591,-15.018,6.561,5.741,-9.818,3.751,9.014,-3.496,-6.958,-0.471,-4.899,2.905,5.974,2.092,5.942,0.066,1.193,-1.287,-8.398,10.5,7.185
1980-02-19,5.414,4.608,1.403,5.928,13.288,18.859,-0.682,17.807,8.602,22.001,1.768,4.399,-13.865,6.616,5.082,-10.397,4.303,9.713,-3.662,-6.822,-0.406,-6.362,3.466,6.446,2.733,5.586,1.251,1.507,-0.979,-8.72,11.064,7.384
1980-02-20,5.585,5.363,1.06,7.138,12.891,19.185,0.329,17.568,8.566,22.218,1.424,4.633,-14.13,6.235,5.867,-10.799,5.254,8.473,-4.195,-7.17,0.126,-5.905,4.294,7.551,3.199,6.121,1.083,1.148,-0.063,-7.981,11.674,6.176
1980-02-21,5.407,5.844,-0.367,7.555,11.887,17.892,1.334,15.322,7.965,22.005,0.277,4.769,-15.019,6.71,6.536,-11.583,5.647,8.281,-4.109,-6.41,1.48,-4.735,4.411,7.898,2.982,6.673,0.711,0.43,0.904,-6.973,12.111,6.184
1980-02-22,5.874,6.602,1.364,7.935,11.1,16.579,2.308,14.465,7.502,21.667,1.83,5.653,-13.57,7.292,7.839,-9.876,6.049,8.658,-3.178,-4.785,2.774,-3.643,4.211,8.326,3.952,6.895,1.405,1.959,0.536,-6.529,12.162,6.819
1980-02-23,6.476,7.091,2.573,8.736,10.76,16.422,2.797,14.785,7.974,22.129,3.496,7.178,-12.863,7.411,8.28,-8.6,6.413,9.006,-2.729,-3.87,3.613,-2.876,5.071,8.867,5.032,7.31,2.78,3.332,0.21,-6.687,12.495,6.862
1980-02-24,7.113,7.614,3.043,8.724,12.123,17.629,1.309,15.833,9.173,22.815,4.486,7.998,-13.097,8.299,8.212,-7.688,7.424,9.341,-1.43,-3.114,1.153,-3.441,4.898,8.986,5.85,8.277,3.738,4.011,0.132,-7.088,12.575,7.648
1980-02-25,7.453,8.28,1.651,8.572,13.4,18.132,-0.016,19.064,10.749,23.601,3.535,8.119,-11.089,9.512,8.242,-6.968,7.89,10.896,-0.867,-3.035,0.325,-5.544,4.429,8.583,5.457,9.082,3.213,2.197,0.096,-7.895,12.313,8.895
1980-02-26,7.114,7.939,1.643,7.765,15.091,19.285,-0.863,19.057,9.495,23.054,2.786,6.72,-11.558,9.234,8.34,-8.6,7.518,10.617,-1.545,-4.328,0.272,-6.359,3.891,8.115,4.532,8.905,1.933,2.295,-0.477,-7.86,11.882,9.566
1980-02-27,6.852,7.877,2.426,8.584,13.431,17.376,0.196,16.63,9.321,21.624,3.257,7.416,-11.319,9.495,8.83,-8.702,6.766,10.351,-1.286,-4.219,0.939,-5.209,4.464,8.148,4.553,7.746,1.569,2.842,-0.812,-6.34,11.747,8.3
1980-02-28,7.506,8.456,3.733,9.161,12.059,16.594,1.222,16.166,10.465,21.877,4.645,7.987,-9.626,10.798,9.487,-6.263,7.56,10.911,0.229,-2.991,2.164,-3.138,5.717,8.566,6.089,7.78,2.642,4.523,-1.753,-5.734,12.11,8.47
1980-02-29,8.364,9.253,3.609,10.327,12.92,18.305,0.313,19.961,12.762,23.484,4.252,7.85,-7.601,14.116,10.357,-4.024,8.094,13.208,0.773,-3.961,0.978,-4.166,5.467,9.837,4.988,9.026,1.955,4.583,-2.235,-6.104,12.697,10.479
1980-03-01,8.079,7.712,3.351,10.303,14.662,20.914,0.745,21.042,12.019,24.77,3.593,6.168,-8.319,11.69,9.135,-5.405,7.153,12.448,0.657,-4.368,0.634,-3.689,4.97,10.641,4.283,8.399,1.128,4.025,-2.282,-6.797,13.365,9.641
1980-03-02,7.721,6.44,4.609,9.595,13.959,21.129,0.056,21.612,13.029,25.159,4.218,4.95,-8.54,10.563,7.056,-4.474,6.376,11.908,1.182,-3.81,0.161,-4.983,3.826,9.688,3.806,7.981,1.557,4.802,-1.677,-8.37,13.413,8.829
1980-03-03,7.316,5.603,4.622,7.583,15.475,21.122,-0.179,21.98,11.326,24.77,4.246,5.165,-9.082,8.337,5.322,-5.397,6.041,11.966,0.712,-3.739,0.757,-4.944,3.127,7.456,4.785,7.258,1.816,4.286,-0.214,-9.808,12.278,8.452
1980-03-04,7.03,5.345,3.568,7.213,15.465,21.854,0.131,20.727,10.349,25.268,3.777,5,-9.233,6.607,5.122,-5.246,5.713,10.279,0.603,-3.022,1.29,-4.611,2.558,7.24,5.039,6.238,1.682,3.589,1.776,-9.54,11.623,7.679
1980-03-05,7.146,6.369,2.847,7.339,14.817,19.623,1.369,18.265,9.315,25.507,3.977,5.813,-7.069,6.447,6.21,-3.365,6.141,9.666,1.402,-1.706,2.619,-3.737,3.799,7.03,5.625,6.736,2.064,3.673,2.366,-8.193,11.543,8.201
1980-03-06,7.966,6.701,4.139,8.477,13.94,20.843,2.551,20.244,10.672,25.697,4.934,6.67,-5.689,7.733,7.253,-1.221,6.001,9.89,2.502,-0.609,3.76,-2.235,5.755,8.516,5.534,7.035,3.605,4.554,1.277,-6.347,12.232,8.199
1980-03-07,8.968,7.269,4.94,9.447,16.208,22.147,2.492,21.695,12.598,25.79,5.86,6.88,-4.919,9.905,7.779,-0.288,7.08,12.276,2.925,0.224,3.941,-2.588,6.444,9.433,6.579,8.336,4.544,5.147,0.428,-6.054,12.809,9.587
1980-03-08,8.984,8.068,2.481,11.164,17.597,23.063,2.152,22.278,12.157,25.997,3.237,6.595,-6.486,10.394,8.634,-1.847,8.113,13.895,0.738,-2.426,3.397,-3.07,7.055,11.27,4.929,9.559,3.326,2.699,-0.668,-6.488,13.417,11.685
1980-03-09,8.529,8.158,2.146,12.409,17.267,21.254,2.826,19.713,12.212,25.506,2.619,6.96,-9.515,11.555,9.846,-4.711,7.44,13.137,-1.559,-4.252,4.027,-2.513,8.089,12.179,4.056,8.452,3.881,2.64,-1.646,-6.577,13.9,11.139
1980-03-10,7.256,6.139,-0.414,12.872,15.165,20.231,3.288,20.83,13.796,25.6,0.07,4.627,-12.532,12.228,8.764,-8.091,5.922,12.675,-3.484,-6.594,3.222,-1.864,6.092,12.531,1.653,7.945,0.13,0.576,-2.916,-6.955,14.737,9.333
1980-03-11,6.423,4.831,-0.693,11.175,14.605,20.5,2.059,22.27,13.89,25.212,-0.205,3.201,-12.719,9.269,5.806,-9.334,5.271,10.827,-4.594,-6.678,1.474,-1.81,3.908,11.914,1.447,7.301,-0.723,0.168,-3.772,-6.703,15.27,7.414
1980-03-12,5.682,3.939,-0.372,8.545,12.917,19.737,0.074,21.195,12.727,24.49,0.223,2.292,-11.179,6.695,3.869,-8.296,4.784,8.834,-3.543,-5.489,0.38,-2.478,1.657,10.082,1.36,6.966,-1.103,0.87,-4.393,-6.782,15.58,6.511
1980-03-13,5.648,3.673,0.995,7.229,13.465,19.569,-1.947,20.793,12.001,24.219,1.557,2.49,-9.186,5.196,3.256,-6.905,4.726,7.817,-2.611,-5.836,-1.712,-3.712,0.843,8.838,2.473,6.691,-0.787,2.046,-4.195,-6.836,15.652,6.323
1980-03-14,5.917,4.544,1.894,7.948,12.821,18.731,-0.792,17.756,9.882,24.273,2.166,4.102,-7.978,5.302,4.823,-5.086,5.004,6.52,-1.015,-5.73,-0.846,-3.473,2.027,8.798,3.573,6.111,-0.57,3.018,-2.156,-6.286,15.404,5.793
1980-03-15,6.624,5.891,2.744,8.697,11.928,17.25,1.383,15.618,9.936,23.481,2.967,5.868,-8.233,6.584,6.102,-4.559,6.088,7.468,0.561,-5.22,1.173,-1.986,4.35,9.266,5.151,6.918,1.075,3.501,-0.006,-5.885,15.293,7.096
1980-03-16,8.098,7.49,5.08,9.91,12.743,18.745,2.641,17.704,11.679,23.878,5.22,7.78,-9.689,8.861,7.4,-4.803,7.709,9.449,1.872,-4.265,2.869,-1.651,7.078,10.18,6.911,8.48,3.637,5.819,0.956,-5.99,15.108,8.467
1980-03-17,9.388,9.407,5.741,11.17,16.35,21.099,3.852,20.799,13.876,24.478,5.582,9.652,-11.397,11.377,8.652,-6.6,9.07,13.158,0.685,-4.193,3.921,-1.431,7.144,11.329,7.793,9.291,4.303,5.584,1.198,-6.58,15.14,10.983
1980-03-18,9.443,9.065,3.295,12.475,17.292,22.313,5.591,21.346,13.236,24.761,4.043,9.667,-10.918,11.222,9.759,-6.304,8.557,13.332,-0.26,-3.074,6.122,-0.327,8.73,12.012,7.263,8.441,4.651,4.037,1.521,-6.737,14.882,9.948
1980-03-19,9.869,10.888,2.656,13.999,16.516,21.504,4.351,20.563,13.888,24.882,3.493,10.308,-10.4,12.381,11.172,-5.84,10.117,14.204,-0.173,-3.814,3.536,-1.034,9.375,13.478,7.516,10.033,4.624,3.709,1.871,-6.205,15.058,11.244
1980-03-20,10.185,11.041,3.558,14.142,17.785,21.915,3.77,22.175,15.924,24.932,3.793,8.735,-8.859,14.792,10.965,-4.896,10.139,16.449,0.205,-3.451,3.539,-1.096,6.651,13.105,6.663,11.176,3.249,4.337,2.964,-5.598,15.233,13.106
1980-03-21,8.911,6.782,2.304,13.354,18.332,22.229,2.531,22.884,17.022,25.052,2.349,4.012,-7.619,13.265,7.223,-4.572,6.585,16.716,0.357,-4.054,2.169,-1.426,4.349,13.205,4.165,9.235,0.018,3.495,4.289,-4.064,15.945,12.646
1980-03-22,7.876,5.381,0.921,11.918,17.656,21.598,2.515,21.188,14.186,24.661,0.984,3.449,-6.546,10.446,6.709,-4.527,5.286,13.316,-1.065,-5.003,1.141,-0.6,5.251,12.912,2.929,7.43,-0.666,1.938,4.516,-2.805,16.697,10.253
1980-03-23,7.015,4.659,0.911,9.412,14.895,20.221,0.838,20.508,11.562,24.543,1.109,3.539,-5.4,8.445,5.606,-3.537,4.722,11.423,-0.633,-4.946,0.037,-1.528,3.823,11.031,2.699,6.611,-1.498,2.393,4.059,-2.913,16.656,8.054
1980-03-24,6.912,5.558,2.796,7.943,12.624,18.844,1.675,16.772,8.299,24.079,2.736,4.648,-4.136,6.438,6.038,-2.268,5.696,8.683,0.744,-3.734,0.943,-0.064,3.585,9.69,4.342,6.786,-0.72,3.851,5.061,-2.783,16.261,7.145
1980-03-25,7.565,7.625,4.687,7.194,12.621,18.706,1.705,16.085,7.348,24.008,4.708,5.834,-3.053,6.262,7.092,-1.443,7.463,8.698,2.128,-2.549,1.84,-0.677,3.335,8.752,5.999,7.608,0.302,5.737,6.624,-2.896,16.058,7.571
1980-03-26,8.55,9.097,7.247,8.432,12.164,18.098,2.562,14.33,7.242,23.565,6.991,8.312,-2.531,7.131,8.901,-0.562,9.055,8.654,3.845,-0.279,3.089,-0.328,5.199,8.949,7.934,8.587,2.94,7.706,7.929,-2.571,15.137,8.208
1980-03-27,10.043,10.719,9.795,9.875,12.369,17.445,4.257,15.198,8.981,22.941,9.472,10.409,0.935,9.245,10.446,3.237,10.261,10.607,6.031,2.742,5.901,-0.156,7.424,9.839,9.632,9.696,6.131,9.732,6.769,-2.943,15.884,9.298
1980-03-28,11.481,10.199,11.405,11.487,14.603,19.597,6.844,18.838,11.851,24.335,10.933,11.221,4.732,11.399,11.13,6.618,9.612,12.325,7.607,5.562,8.998,1.699,9.971,11.613,10.007,9.67,8.403,11.238,5.327,-2.459,17.217,9.808
1980-03-29,12.786,11.574,11.126,13.752,18.241,22.348,5.758,21.735,15.344,25.487,11.356,12.488,4.994,14.59,12.899,6.28,10.219,14.874,6.621,4.124,7.246,1.446,12.027,13.282,10.901,9.98,9.416,11.71,3.184,-1.933,18.019,11.436
1980-03-30,12.686,11.064,9.082,14.92,18.681,23.386,2.058,23.93,17.805,26.527,9.169,10.939,2.262,18.683,13.375,3.913,9.986,18.415,5.849,1.879,2.878,-1.72,9.768,14.23,9.665,10.56,7.16,9.383,2.686,-2.298,17.983,13.125
1980-03-31,11.063,10.255,7.904,10.712,19.645,22.91,1.8,20.782,11.976,26.952,8.245,10.387,0.506,13.271,11.37,2.529,9.37,14.539,5.406,-0.075,1.659,-2.568,7.475,10.479,8.986,9.663,4.744,8.575,4.256,-2.832,16.369,11.861
1980-04-01,10.221,11.255,7.129,10.494,14.484,18.191,4.021,16.354,10.798,22.698,7.61,11.106,-0.613,12.122,11.891,0.047,10.683,12.556,3.482,-0.602,3.73,-0.925,8.078,10.109,9.159,10.826,5.038,7.723,7.173,-2.246,15.392,10.753
1980-04-02,11.282,13.067,7.858,11.615,14.04,17.486,7.319,15.853,11.483,22.686,9.098,13.08,-0.565,12.682,12.755,0.632,12.308,13.451,4.081,1.836,7.461,2.187,10.779,11.672,10.747,11.806,8.116,8.921,8.433,-1.156,15.582,11.465
